"0199083050017","0","49,72","225/65R16C","CAMIONETA","BARKLEY","MANSUN B09","225/65X16 BARKLEY MAN.B09 112R","http://servicios.gruposoledad.net:7010/flex/images/products/3164.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3164.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BARKLEY.png","0","225","65","16","C","112","R",,,,,"E","E","72DB","NFU CT    ","2"
"0174050200012","4260399946662","22,70","1740502000120","TURISMO","EVENT","FUTURUM GP","155/70X13 EVENT FUTURUM GP 75T","http://servicios.gruposoledad.net:7010/flex/images/products/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","155","70","13",,"75","T",,,,,"E","C","70DB","NFU BT    ","1"
"0174050200011","4260399946655","22,93","1740502000113","TURISMO","EVENT","FUTURUM GP","155/80X13 EVENT FUTURUM GP 79T","http://servicios.gruposoledad.net:7010/flex/images/products/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","155","80","13",,"79","T",,,,,"E","C","70DB","NFU BT    ","1"
"0174050200014","4260399946686","24,58","1740502000144","TURISMO","EVENT","FUTURUM GP","175/70X13 EVENT FUTURUM GP 82T","http://servicios.gruposoledad.net:7010/flex/images/products/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","175","70","13",,"82","T",,,,,"E","C","70DB","NFU BT    ","1"
"0174050190020","4260399947027","32,33","1740501900209","TURISMO","EVENT","FUTURUM HP","185/55X15 EVENT FUTURUM HP 82H","http://servicios.gruposoledad.net:7010/flex/images/products/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","185","55","15",,"82","H",,,,,"E","C","70DB","NFU BT    ","1"
"0174050190019","4260399946938","32,11","1740501900193","TURISMO","EVENT","FUTURUM HP","185/60X15 EVENT FUTURUM HP 88H","http://servicios.gruposoledad.net:7010/flex/images/products/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","185","60","15",,"88","H",,,"RF",,"C","C","71DB","NFU BT    ","1"
"0174050190014","4260399946808","28,48","1740501900148","TURISMO","EVENT","FUTURUM HP","185/65X14 EVENT FUTURUM HP 86H","http://servicios.gruposoledad.net:7010/flex/images/products/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","185","65","14",,"86","H",,,,,"E","C","70DB","NFU BT    ","1"
"0174050190027","4260399947126","28,19","1740501900278","TURISMO","EVENT","FUTURUM HP","195/50X15 EVENT FUTURUM HP 82V","http://servicios.gruposoledad.net:7010/flex/images/products/8334.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8334.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","195","50","15",,"82","V",,,,,"E","C","71DB","NFU BT    ","1"
"0174050190013","4260399947140","33,83","1740501900131","TURISMO","EVENT","FUTURUM HP","195/50X16 EVENT FUTURUM HP 88V","http://servicios.gruposoledad.net:7010/flex/images/products/8334.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8334.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","195","50","16",,"88","V",,,,,"C","C","72DB","NFU BT    ","1"
"0174050190021","4260399947034","30,73","1740501900216","TURISMO","EVENT","FUTURUM HP","195/55X15 EVENT FUTURUM HP 85V","http://servicios.gruposoledad.net:7010/flex/images/products/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","195","55","15",,"85","V",,,,,"E","C","71DB","NFU BT    ","1"
"0174050200016","4260399946716","28,30","1740502000168","TURISMO","EVENT","FUTURUM GP","175/70X14 EVENT FUTURUM GP 88T","http://servicios.gruposoledad.net:7010/flex/images/products/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","175","70","14",,"88","T",,,,,"E","C","71DB","NFU BT    ","1"
